bday,3,13,4,20,0.173913043,0.608695652,0.217391304,0.782608695
candy,0,11,9,20,0.043478261,0.52173913,0.434782609,0.565217391
chillin,0,20,0,20,0.043478261,0.913043478,0.043478261,0.956521739
christmas,0,13,7,20,0.043478261,0.608695652,0.347826087,0.652173913
coffee,1,4,15,20,0.086956522,0.217391304,0.695652174,0.304347826
cousin,1,16,3,20,0.086956522,0.739130435,0.173913043,0.826086957
ctfu,1,18,1,20,0.086956522,0.826086957,0.086956522,0.913043479
daughter,0,17,3,20,0.043478261,0.782608696,0.173913043,0.826086957
difference,1,17,2,20,0.086956522,0.782608696,0.130434783,0.869565218
eyebrows,2,15,3,20,0.130434783,0.695652174,0.173913043,0.826086957
following,2,15,3,20,0.130434783,0.695652174,0.173913043,0.826086957
gang,2,16,2,20,0.130434783,0.739130435,0.130434783,0.869565218
happened,0,18,2,20,0.043478261,0.826086957,0.130434783,0.869565218
i'ma,1,19,0,20,0.086956522,0.869565217,0.043478261,0.956521739
killing,3,10,7,20,0.173913043,0.47826087,0.347826087,0.652173913
kobe,0,16,4,20,0.043478261,0.739130435,0.217391304,0.782608696
math,0,15,5,20,0.043478261,0.695652174,0.260869565,0.739130435
missed,1,17,2,20,0.086956522,0.782608696,0.130434783,0.869565218
model,0,19,1,20,0.043478261,0.869565217,0.086956522,0.913043478
movies,1,14,5,20,0.086956522,0.652173913,0.260869565,0.739130435
pet,1,12,7,20,0.086956522,0.565217391,0.347826087,0.652173913
pm,2,7,11,20,0.130434783,0.347826087,0.52173913,0.47826087
rape,4,14,2,20,0.217391304,0.652173913,0.130434783,0.869565217
silly,2,16,2,20,0.130434783,0.739130435,0.130434783,0.869565218
sloppy,0,20,0,20,0.043478261,0.913043478,0.043478261,0.956521739
speaking,2,16,2,20,0.130434783,0.739130435,0.130434783,0.869565218
turning,0,19,1,20,0.043478261,0.869565217,0.086956522,0.913043478
turns,2,12,6,20,0.130434783,0.565217391,0.304347826,0.695652174
twice,1,14,5,20,0.086956522,0.652173913,0.260869565,0.739130435
weave,2,17,1,20,0.130434783,0.782608696,0.086956522,0.913043479
admit,2,14,3,19,0.136363636,0.681818182,0.181818182,0.818181818
ain,0,18,1,19,0.045454545,0.863636364,0.090909091,0.909090909
asks,2,14,3,19,0.136363636,0.681818182,0.181818182,0.818181818
average,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
bein,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
bobby,0,19,0,19,0.045454545,0.909090909,0.045454545,0.954545454
bottle,1,14,4,19,0.090909091,0.681818182,0.227272727,0.772727273
brain,1,10,8,19,0.090909091,0.5,0.409090909,0.590909091
breakfast,0,12,7,19,0.045454545,0.590909091,0.363636364,0.636363636
comin,3,16,0,19,0.181818182,0.772727273,0.045454545,0.954545455
crack,2,15,2,19,0.136363636,0.727272727,0.136363636,0.863636363
cum,0,19,0,19,0.045454545,0.909090909,0.045454545,0.954545454
delete,3,16,0,19,0.181818182,0.772727273,0.045454545,0.954545455
draft,2,2,15,19,0.136363636,0.136363636,0.727272727,0.272727272
dumbass,3,16,0,19,0.181818182,0.772727273,0.045454545,0.954545455
excited,0,13,6,19,0.045454545,0.636363636,0.318181818,0.681818181
fck,0,19,0,19,0.045454545,0.909090909,0.045454545,0.954545454
friendly,0,15,4,19,0.045454545,0.727272727,0.227272727,0.772727272
havin,0,18,1,19,0.045454545,0.863636364,0.090909091,0.909090909
headed,3,15,1,19,0.181818182,0.727272727,0.090909091,0.909090909
hos,0,18,1,19,0.045454545,0.863636364,0.090909091,0.909090909
ina,0,19,0,19,0.045454545,0.909090909,0.045454545,0.954545454
irrelevant,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
keeps,2,14,3,19,0.136363636,0.681818182,0.181818182,0.818181818
lemme,2,14,3,19,0.136363636,0.681818182,0.181818182,0.818181818
lord,1,15,3,19,0.090909091,0.727272727,0.181818182,0.818181818
mall,1,17,1,19,0.090909091,0.818181818,0.090909091,0.909090909
message,0,14,5,19,0.045454545,0.681818182,0.272727273,0.727272727
messy,1,16,2,19,0.090909091,0.772727273,0.136363636,0.863636364
nerve,2,15,2,19,0.136363636,0.727272727,0.136363636,0.863636363
nut,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
ole,1,14,4,19,0.090909091,0.681818182,0.227272727,0.772727273
players,0,7,12,19,0.045454545,0.363636364,0.590909091,0.409090909
plays,1,9,9,19,0.090909091,0.454545455,0.454545455,0.545454546
purpose,1,4,14,19,0.090909091,0.227272727,0.681818182,0.318181818
rihanna,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
rip,2,10,7,19,0.136363636,0.5,0.363636364,0.636363636
sooo,0,16,3,19,0.045454545,0.772727273,0.181818182,0.818181818
spa,0,0,19,19,0.045454545,0.045454545,0.909090909,0.09090909
spic,18,1,0,19,0.863636364,0.090909091,0.045454545,0.954545455
surprised,1,14,4,19,0.090909091,0.681818182,0.227272727,0.772727273
tells,1,15,3,19,0.090909091,0.727272727,0.181818182,0.818181818
tht,0,18,1,19,0.045454545,0.863636364,0.090909091,0.909090909
tony,2,15,2,19,0.136363636,0.727272727,0.136363636,0.863636363
trick,1,15,3,19,0.090909091,0.727272727,0.181818182,0.818181818
usually,3,15,1,19,0.181818182,0.727272727,0.090909091,0.909090909
watched,1,10,8,19,0.090909091,0.5,0.409090909,0.590909091
wigga,0,17,2,19,0.045454545,0.818181818,0.136363636,0.863636363
winning,1,10,8,19,0.090909091,0.5,0.409090909,0.590909091
wiz,0,16,3,19,0.045454545,0.772727273,0.181818182,0.818181818
york,1,6,12,19,0.090909091,0.318181818,0.590909091,0.409090909
yr,3,13,3,19,0.181818182,0.636363636,0.181818182,0.818181818
zero,1,17,1,19,0.090909091,0.818181818,0.090909091,0.909090909
allowed,4,8,6,18,0.238095238,0.428571429,0.333333333,0.666666667
amazing,1,8,9,18,0.095238095,0.428571429,0.476190476,0.523809524
arguing,0,17,1,18,0.047619048,0.857142857,0.095238095,0.904761905
austin,0,10,8,18,0.047619048,0.523809524,0.428571429,0.571428572
beanies,0,3,15,18,0.047619048,0.19047619,0.761904762,0.238095238
boobs,0,18,0,18,0.047619048,0.904761905,0.047619048,0.952380953
built,0,16,2,18,0.047619048,0.80952381,0.142857143,0.857142858
corny,1,17,0,18,0.095238095,0.857142857,0.047619048,0.952380952
daily,1,12,5,18,0.095238095,0.619047619,0.285714286,0.714285714
dating,0,17,1,18,0.047619048,0.857142857,0.095238095,0.904761905
doesnt,1,12,5,18,0.095238095,0.619047619,0.285714286,0.714285714
dreams,0,15,3,18,0.047619048,0.761904762,0.19047619,0.80952381
feels,1,13,4,18,0.095238095,0.666666667,0.238095238,0.761904762
freshman,1,14,3,18,0.095238095,0.714285714,0.19047619,0.809523809
fuc,2,16,0,18,0.142857143,0.80952381,0.047619048,0.952380953
george,3,10,5,18,0.19047619,0.523809524,0.285714286,0.714285714
gives,2,10,6,18,0.142857143,0.523809524,0.333333333,0.666666667
grab,0,18,0,18,0.047619048,0.904761905,0.047619048,0.952380953
hatin,0,18,0,18,0.047619048,0.904761905,0.047619048,0.952380953
hello,1,14,3,18,0.095238095,0.714285714,0.19047619,0.809523809
iont,1,17,0,18,0.095238095,0.857142857,0.047619048,0.952380952
jokes,1,14,3,18,0.095238095,0.714285714,0.19047619,0.809523809
luck,1,14,3,18,0.095238095,0.714285714,0.19047619,0.809523809
michael,2,13,3,18,0.142857143,0.666666667,0.19047619,0.80952381
murder,3,9,6,18,0.19047619,0.476190476,0.333333333,0.666666666
opinion,0,15,3,18,0.047619048,0.761904762,0.19047619,0.80952381
pig,3,5,10,18,0.19047619,0.285714286,0.523809524,0.476190476
pimp,1,16,1,18,0.095238095,0.80952381,0.095238095,0.904761905
ray,2,15,1,18,0.142857143,0.761904762,0.095238095,0.904761905
sam,1,16,1,18,0.095238095,0.80952381,0.095238095,0.904761905
sauce,2,10,6,18,0.142857143,0.523809524,0.333333333,0.666666667
screen,0,9,9,18,0.047619048,0.476190476,0.476190476,0.523809524
seconds,0,15,3,18,0.047619048,0.761904762,0.19047619,0.80952381
shawty,1,16,1,18,0.095238095,0.80952381,0.095238095,0.904761905
showed,1,12,5,18,0.095238095,0.619047619,0.285714286,0.714285714
shows,2,12,4,18,0.142857143,0.619047619,0.238095238,0.761904762
slept,0,14,4,18,0.047619048,0.714285714,0.238095238,0.761904762
sold,0,12,6,18,0.047619048,0.619047619,0.333333333,0.666666667
stage,1,13,4,18,0.095238095,0.666666667,0.238095238,0.761904762
sunday,2,11,5,18,0.142857143,0.571428571,0.285714286,0.714285714
talked,0,13,5,18,0.047619048,0.666666667,0.285714286,0.714285715
talks,2,10,6,18,0.142857143,0.523809524,0.333333333,0.666666667
taught,0,18,0,18,0.047619048,0.904761905,0.047619048,0.952380953
tryin,0,15,3,18,0.047619048,0.761904762,0.19047619,0.80952381
tweeted,0,14,4,18,0.047619048,0.714285714,0.238095238,0.761904762
typical,3,10,5,18,0.19047619,0.523809524,0.285714286,0.714285714
wayne,0,17,1,18,0.047619048,0.857142857,0.095238095,0.904761905
wen,1,16,1,18,0.095238095,0.80952381,0.095238095,0.904761905
wop,1,6,11,18,0.095238095,0.333333333,0.571428571,0.428571428
yah,0,16,2,18,0.047619048,0.80952381,0.142857143,0.857142858
alot,0,15,2,17,0.05,0.8,0.15,0.85
army,1,8,8,17,0.1,0.45,0.45,0.55
aw,1,16,0,17,0.1,0.85,0.05,0.95
awesome,1,6,10,17,0.1,0.35,0.55,0.45
bars,0,5,12,17,0.05,0.3,0.65,0.35
basketball,1,9,7,17,0.1,0.5,0.4,0.6
breaking,1,8,8,17,0.1,0.45,0.45,0.55
brothers,2,14,1,17,0.15,0.75,0.1,0.9
coach,2,4,11,17,0.15,0.25,0.6,0.4
constantly,1,13,3,17,0.1,0.7,0.2,0.8
def,1,8,8,17,0.1,0.45,0.45,0.55
dms,0,16,1,17,0.05,0.85,0.1,0.9
doubt,3,9,5,17,0.2,0.5,0.3,0.7
feather,1,3,13,17,0.1,0.2,0.7,0.3
followed,2,11,4,17,0.15,0.6,0.25,0.75
fr,0,17,0,17,0.05,0.9,0.05,0.95
french,0,10,7,17,0.05,0.55,0.4,0.6
gook,7,2,8,17,0.4,0.15,0.45,0.55
hick,2,4,11,17,0.15,0.25,0.6,0.4
jack,1,12,4,17,0.1,0.65,0.25,0.75
lmfaoo,2,15,0,17,0.15,0.8,0.05,0.95
loose,2,14,1,17,0.15,0.75,0.1,0.9
makeup,1,13,3,17,0.1,0.7,0.2,0.8
mentions,2,14,1,17,0.15,0.75,0.1,0.9
miley,2,14,1,17,0.15,0.75,0.1,0.9
molly,0,16,1,17,0.05,0.85,0.1,0.9
moving,3,13,1,17,0.2,0.7,0.1,0.9
needa,0,16,1,17,0.05,0.85,0.1,0.9
nun,0,17,0,17,0.05,0.9,0.05,0.95
playoffs,2,5,10,17,0.15,0.3,0.55,0.45
potato,0,9,8,17,0.05,0.5,0.45,0.55
puts,0,12,5,17,0.05,0.65,0.3,0.7
raised,2,15,0,17,0.15,0.8,0.05,0.95
reading,1,10,6,17,0.1,0.55,0.35,0.65
republican,1,6,10,17,0.1,0.35,0.55,0.45
shots,1,13,3,17,0.1,0.7,0.2,0.8
should've,0,13,4,17,0.05,0.7,0.25,0.75
shoulda,3,11,3,17,0.2,0.6,0.2,0.8
shower,0,15,2,17,0.05,0.8,0.15,0.85
snap,1,13,3,17,0.1,0.7,0.2,0.8
soccer,1,9,7,17,0.1,0.5,0.4,0.6
streets,1,15,1,17,0.1,0.8,0.1,0.9
tough,1,13,3,17,0.1,0.7,0.2,0.8
twerk,0,16,1,17,0.05,0.85,0.1,0.9
absolutely,0,11,5,16,0.052631579,0.631578947,0.315789474,0.684210526
accept,2,11,3,16,0.157894737,0.631578947,0.210526316,0.789473684
action,0,13,3,16,0.052631579,0.736842105,0.210526316,0.789473684
african,4,10,2,16,0.263157895,0.578947368,0.157894737,0.842105263
americans,6,4,6,16,0.368421053,0.263157895,0.368421053,0.631578948
asses,1,15,0,16,0.105263158,0.842105263,0.052631579,0.947368421
attack,1,5,10,16,0.105263158,0.315789474,0.578947368,0.421052632
bald,2,13,1,16,0.157894737,0.736842105,0.105263158,0.894736842
based,1,10,5,16,0.105263158,0.578947368,0.315789474,0.684210526
beating,2,12,2,16,0.157894737,0.684210526,0.157894737,0.842105263
bio,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
blind,1,13,2,16,0.105263158,0.736842105,0.157894737,0.842105263
border,5,2,9,16,0.315789474,0.157894737,0.526315789,0.473684211
buddy,2,11,3,16,0.157894737,0.631578947,0.210526316,0.789473684
buying,3,11,2,16,0.210526316,0.631578947,0.157894737,0.842105263
chinese,3,8,5,16,0.210526316,0.473684211,0.315789474,0.684210527
closed,2,12,2,16,0.157894737,0.684210526,0.157894737,0.842105263
clown,0,15,1,16,0.052631579,0.842105263,0.105263158,0.894736842
comment,1,13,2,16,0.105263158,0.736842105,0.157894737,0.842105263
complaining,1,12,3,16,0.105263158,0.684210526,0.210526316,0.789473684
credit,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
dressed,1,12,3,16,0.105263158,0.684210526,0.210526316,0.789473684
easily,1,12,3,16,0.105263158,0.684210526,0.210526316,0.789473684
faces,1,12,3,16,0.105263158,0.684210526,0.210526316,0.789473684
foreign,1,14,1,16,0.105263158,0.789473684,0.105263158,0.894736842
gov,0,4,12,16,0.052631579,0.263157895,0.684210526,0.315789474
hanging,0,11,5,16,0.052631579,0.631578947,0.315789474,0.684210526
hates,2,8,6,16,0.157894737,0.473684211,0.368421053,0.631578948
ik,0,11,5,16,0.052631579,0.631578947,0.315789474,0.684210526
it'll,3,8,5,16,0.210526316,0.473684211,0.315789474,0.684210527
judge,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
lazy,0,13,3,16,0.052631579,0.736842105,0.210526316,0.789473684
leaving,1,14,1,16,0.105263158,0.789473684,0.105263158,0.894736842
lights,0,4,12,16,0.052631579,0.263157895,0.684210526,0.315789474
lit,2,14,0,16,0.157894737,0.789473684,0.052631579,0.947368421
lmfaooo,0,16,0,16,0.052631579,0.894736842,0.052631579,0.947368421
local,0,10,6,16,0.052631579,0.578947368,0.368421053,0.631578947
locked,1,11,4,16,0.105263158,0.631578947,0.263157895,0.736842105
marriage,5,4,7,16,0.315789474,0.263157895,0.421052632,0.578947369
mike,1,8,7,16,0.105263158,0.473684211,0.421052632,0.578947369
missing,3,10,3,16,0.210526316,0.578947368,0.210526316,0.789473684
mixtape,0,10,6,16,0.052631579,0.578947368,0.368421053,0.631578947
na,2,11,3,16,0.157894737,0.631578947,0.210526316,0.789473684
neither,0,12,4,16,0.052631579,0.684210526,0.263157895,0.736842105
penis,1,15,0,16,0.105263158,0.842105263,0.052631579,0.947368421
personality,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
political,1,5,10,16,0.105263158,0.315789474,0.578947368,0.421052632
pops,1,12,3,16,0.105263158,0.684210526,0.210526316,0.789473684
posted,2,8,6,16,0.157894737,0.473684211,0.368421053,0.631578948
posting,0,16,0,16,0.052631579,0.894736842,0.052631579,0.947368421
pot,1,7,8,16,0.105263158,0.421052632,0.473684211,0.52631579
pure,2,7,7,16,0.157894737,0.421052632,0.421052632,0.578947369
questions,1,7,8,16,0.105263158,0.421052632,0.473684211,0.52631579
rappers,1,8,7,16,0.105263158,0.473684211,0.421052632,0.578947369
raw,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
saving,0,15,1,16,0.052631579,0.842105263,0.105263158,0.894736842
scally,0,10,6,16,0.052631579,0.578947368,0.368421053,0.631578947
screaming,1,13,2,16,0.105263158,0.736842105,0.157894737,0.842105263
seems,0,10,6,16,0.052631579,0.578947368,0.368421053,0.631578947
she'll,1,14,1,16,0.105263158,0.789473684,0.105263158,0.894736842
slant,1,1,14,16,0.105263158,0.105263158,0.789473684,0.210526316
sleeping,1,15,0,16,0.105263158,0.842105263,0.052631579,0.947368421
smfh,1,14,1,16,0.105263158,0.789473684,0.105263158,0.894736842
spanish,3,10,3,16,0.210526316,0.578947368,0.210526316,0.789473684
standing,1,11,4,16,0.105263158,0.631578947,0.263157895,0.736842105
teams,0,6,10,16,0.052631579,0.368421053,0.578947368,0.421052632
teen,0,12,4,16,0.052631579,0.684210526,0.263157895,0.736842105
timeline,0,14,2,16,0.052631579,0.789473684,0.157894737,0.842105263
tyga,2,13,1,16,0.157894737,0.736842105,0.105263158,0.894736842
v,1,11,4,16,0.105263158,0.631578947,0.263157895,0.736842105
vagina,0,15,1,16,0.052631579,0.842105263,0.105263158,0.894736842
van,1,11,4,16,0.105263158,0.631578947,0.263157895,0.736842105
waste,2,11,3,16,0.157894737,0.631578947,0.210526316,0.789473684
woof,0,4,12,16,0.052631579,0.263157895,0.684210526,0.315789474
would've,0,10,6,16,0.052631579,0.578947368,0.368421053,0.631578947
you'd,4,8,4,16,0.263157895,0.473684211,0.263157895,0.736842106
ashamed,2,11,2,15,0.166666667,0.666666667,0.166666667,0.833333334
bags,3,5,7,15,0.222222222,0.333333333,0.444444444,0.555555555
barely,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
beans,1,3,11,15,0.111111111,0.222222222,0.666666667,0.333333333
bodies,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
boi,1,13,1,15,0.111111111,0.777777778,0.111111111,0.888888889
bow,0,15,0,15,0.055555556,0.888888889,0.055555556,0.944444445
bra,1,12,2,15,0.111111111,0.722222222,0.166666667,0.833333333
breed,5,9,1,15,0.333333333,0.555555556,0.111111111,0.888888889
bud,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
cancer,2,10,3,15,0.166666667,0.611111111,0.222222222,0.777777778
cans,0,4,11,15,0.055555556,0.277777778,0.666666667,0.333333334
changed,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
chasing,1,13,1,15,0.111111111,0.777777778,0.111111111,0.888888889
chink,8,6,1,15,0.5,0.388888889,0.111111111,0.888888889
classy,0,15,0,15,0.055555556,0.888888889,0.055555556,0.944444445
cookie,0,5,10,15,0.055555556,0.333333333,0.611111111,0.388888889
deez,1,13,1,15,0.111111111,0.777777778,0.111111111,0.888888889
dirt,3,9,3,15,0.222222222,0.555555556,0.222222222,0.777777778
evil,3,7,5,15,0.222222222,0.444444444,0.333333333,0.666666666
faced,2,13,0,15,0.166666667,0.777777778,0.055555556,0.944444445
fault,0,13,2,15,0.055555556,0.777777778,0.166666667,0.833333334
feelin,0,13,2,15,0.055555556,0.777777778,0.166666667,0.833333334
fob,1,2,12,15,0.111111111,0.166666667,0.722222222,0.277777778
giant,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
goals,0,15,0,15,0.055555556,0.888888889,0.055555556,0.944444445
gunna,1,12,2,15,0.111111111,0.722222222,0.166666667,0.833333333
guns,2,11,2,15,0.166666667,0.666666667,0.166666667,0.833333334
homies,1,14,0,15,0.111111111,0.833333333,0.055555556,0.944444444
horny,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
houston,0,7,8,15,0.055555556,0.444444444,0.5,0.5
important,0,9,6,15,0.055555556,0.555555556,0.388888889,0.611111112
japanese,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
jersey,0,7,8,15,0.055555556,0.444444444,0.5,0.5
jordan,1,10,4,15,0.111111111,0.611111111,0.277777778,0.722222222
kicked,1,14,0,15,0.111111111,0.833333333,0.055555556,0.944444444
lakers,1,3,11,15,0.111111111,0.222222222,0.666666667,0.333333333
lately,1,14,0,15,0.111111111,0.833333333,0.055555556,0.944444444
leaves,0,4,11,15,0.055555556,0.277777778,0.666666667,0.333333334
liked,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
lmfaoooo,1,13,1,15,0.111111111,0.777777778,0.111111111,0.888888889
marry,0,11,4,15,0.055555556,0.666666667,0.277777778,0.722222223
mention,5,9,1,15,0.333333333,0.555555556,0.111111111,0.888888889
michelle,1,11,3,15,0.111111111,0.666666667,0.222222222,0.777777778
muslim,4,3,8,15,0.277777778,0.222222222,0.5,0.5
older,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
owe,1,14,0,15,0.111111111,0.833333333,0.055555556,0.944444444
plans,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
points,0,6,9,15,0.055555556,0.388888889,0.555555556,0.444444445
pulled,3,9,3,15,0.222222222,0.555555556,0.222222222,0.777777778
purple,1,7,7,15,0.111111111,0.444444444,0.444444444,0.555555555
rapper,5,6,4,15,0.333333333,0.388888889,0.277777778,0.722222222
rd,1,9,5,15,0.111111111,0.555555556,0.333333333,0.666666667
re,1,9,5,15,0.111111111,0.555555556,0.333333333,0.666666667
republicans,1,3,11,15,0.111111111,0.222222222,0.666666667,0.333333333
selfies,1,14,0,15,0.111111111,0.833333333,0.055555556,0.944444444
showing,1,10,4,15,0.111111111,0.611111111,0.277777778,0.722222222
smith,1,8,6,15,0.111111111,0.5,0.388888889,0.611111111
snapchat,1,13,1,15,0.111111111,0.777777778,0.111111111,0.888888889
soo,1,11,3,15,0.111111111,0.666666667,0.222222222,0.777777778
stealing,4,11,0,15,0.277777778,0.666666667,0.055555556,0.944444445
steve,0,12,3,15,0.055555556,0.722222222,0.222222222,0.777777778
stole,1,12,2,15,0.111111111,0.722222222,0.166666667,0.833333333
stress,0,14,1,15,0.055555556,0.833333333,0.111111111,0.888888889
sub,2,10,3,15,0.166666667,0.611111111,0.222222222,0.777777778
vine,2,13,0,15,0.166666667,0.777777778,0.055555556,0.944444445
walks,0,10,5,15,0.055555556,0.611111111,0.333333333,0.666666667
ways,0,12,3,15,0.055555556,0.722222222,0.222222222,0.777777778
we'll,0,12,3,15,0.055555556,0.722222222,0.222222222,0.777777778
whoever,1,11,3,15,0.111111111,0.666666667,0.222222222,0.777777778
works,1,9,5,15,0.111111111,0.555555556,0.333333333,0.666666667
z,0,8,7,15,0.055555556,0.5,0.444444444,0.555555556
address,2,11,1,14,0.176470588,0.705882353,0.117647059,0.882352941
advice,1,9,4,14,0.117647059,0.588235294,0.294117647,0.705882353
album,1,11,2,14,0.117647059,0.705882353,0.176470588,0.823529412
along,1,6,7,14,0.117647059,0.411764706,0.470588235,0.529411765
apart,1,11,2,14,0.117647059,0.705882353,0.176470588,0.823529412
asleep,0,10,4,14,0.058823529,0.647058824,0.294117647,0.705882353
beaners,7,5,2,14,0.470588235,0.352941176,0.176470588,0.823529411
beats,3,9,2,14,0.235294118,0.588235294,0.176470588,0.823529412
betta,0,12,2,14,0.058823529,0.764705882,0.176470588,0.823529411
blew,1,13,0,14,0.117647059,0.823529412,0.058823529,0.941176471
bored,1,13,0,14,0.117647059,0.823529412,0.058823529,0.941176471
btw,0,8,6,14,0.058823529,0.529411765,0.411764706,0.588235294
bum,1,12,1,14,0.117647059,0.764705882,0.117647059,0.882352941
camera,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
career,0,7,7,14,0.058823529,0.470588235,0.470588235,0.529411764
classic,0,6,8,14,0.058823529,0.411764706,0.529411765,0.470588235
coward,3,11,0,14,0.235294118,0.705882353,0.058823529,0.941176471
crew,1,11,2,14,0.117647059,0.705882353,0.176470588,0.823529412
cuts,0,11,3,14,0.058823529,0.705882353,0.235294118,0.764705882
devil,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
dicks,2,12,0,14,0.176470588,0.764705882,0.058823529,0.94117647
election,1,3,10,14,0.117647059,0.235294118,0.647058824,0.352941177
emoji,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
entertaining,2,12,0,14,0.176470588,0.764705882,0.058823529,0.94117647
episode,1,9,4,14,0.117647059,0.588235294,0.294117647,0.705882353
er,1,6,7,14,0.117647059,0.411764706,0.470588235,0.529411765
everytime,0,10,4,14,0.058823529,0.647058824,0.294117647,0.705882353
exist,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
filled,0,11,3,14,0.058823529,0.705882353,0.235294118,0.764705882
flight,0,9,5,14,0.058823529,0.588235294,0.352941176,0.647058823
forreal,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
fucker,1,13,0,14,0.117647059,0.823529412,0.058823529,0.941176471
funky,2,10,2,14,0.176470588,0.647058824,0.176470588,0.823529412
generation,0,12,2,14,0.058823529,0.764705882,0.176470588,0.823529411
girlfriends,1,13,0,14,0.117647059,0.823529412,0.058823529,0.941176471
gop,1,3,10,14,0.117647059,0.235294118,0.647058824,0.352941177
guinea,0,3,11,14,0.058823529,0.235294118,0.705882353,0.294117647
homeless,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
horrible,4,7,3,14,0.294117647,0.470588235,0.235294118,0.764705882
hun,0,2,12,14,0.058823529,0.176470588,0.764705882,0.235294117
idiot,3,8,3,14,0.235294118,0.529411765,0.235294118,0.764705883
knocked,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
listening,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
loved,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
man's,0,6,8,14,0.058823529,0.411764706,0.529411765,0.470588235
mfs,1,13,0,14,0.117647059,0.823529412,0.058823529,0.941176471
mi,0,6,8,14,0.058823529,0.411764706,0.529411765,0.470588235
nick,0,12,2,14,0.058823529,0.764705882,0.176470588,0.823529411
nicki,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
non,4,6,4,14,0.294117647,0.411764706,0.294117647,0.705882353
others,0,7,7,14,0.058823529,0.470588235,0.470588235,0.529411764
pack,1,9,4,14,0.117647059,0.588235294,0.294117647,0.705882353
passed,1,12,1,14,0.117647059,0.764705882,0.117647059,0.882352941
paul,2,7,5,14,0.176470588,0.470588235,0.352941176,0.647058823
plus,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
pollo,0,3,11,14,0.058823529,0.235294118,0.705882353,0.294117647
poppin,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
regardless,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
remind,0,11,3,14,0.058823529,0.705882353,0.235294118,0.764705882
secret,0,11,3,14,0.058823529,0.705882353,0.235294118,0.764705882
selfie,0,11,3,14,0.058823529,0.705882353,0.235294118,0.764705882
series,0,1,13,14,0.058823529,0.117647059,0.823529412,0.176470588
sexual,2,10,2,14,0.176470588,0.647058824,0.176470588,0.823529412
shame,2,9,3,14,0.176470588,0.588235294,0.235294118,0.764705882
shorts,2,11,1,14,0.176470588,0.705882353,0.117647059,0.882352941
sir,3,8,3,14,0.235294118,0.529411765,0.235294118,0.764705883
slapped,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
sluts,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
smokin,1,12,1,14,0.117647059,0.764705882,0.117647059,0.882352941
sons,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
squad,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
staring,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
starts,0,10,4,14,0.058823529,0.647058824,0.294117647,0.705882353
stomach,0,13,1,14,0.058823529,0.823529412,0.117647059,0.882352941
takin,0,12,2,14,0.058823529,0.764705882,0.176470588,0.823529411
tank,2,9,3,14,0.176470588,0.588235294,0.235294118,0.764705882
tellin,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
texts,2,10,2,14,0.176470588,0.647058824,0.176470588,0.823529412
truly,1,10,3,14,0.117647059,0.647058824,0.235294118,0.764705883
twinkie,0,5,9,14,0.058823529,0.352941176,0.588235294,0.411764705
upset,2,10,2,14,0.176470588,0.647058824,0.176470588,0.823529412
whats,1,12,1,14,0.117647059,0.764705882,0.117647059,0.882352941
